FinInstrmId,TckrSymb,SctySrs,FinInstrmNm,ISIN,NewBrdLotQty,ParVal,SctyTpFlg,BidIntrvl,TrckgInd,CallAuctnInd,BookClsrStartDt,BookClsrEndDt,NoDlvryStartDt,NoDlvryEndDt,IssdCptl,PrtdToTrad,PricRg,SctyStsNrmlMkt,ElgbltyNrmlMkt,SctyStsOddLotMkt,ElgbltyOddLotMkt,SctyStsRETDBTMkt,ElgbltyRETDBTMkt,SctyStsAuctnMkt,ElgbltyAuctnMkt,SctyStsAddtlMkt1,ElgbltyAddtlMkt1,SctyStsAddtlMkt2,ElgbltyAddtlMkt2,IsseDt,FrstPmtDt,MtrtyDt,MaxTradQtyPctg,ListgDt,RmvlDt,RadmssnDt,RcrdDt,IndxPrtcptnInd,AllOrNn,MinFill,SttlmTp,Dvdd,Rghts,Bns,Intrst,AGMtg,EGMtg,MktMakrSprd,MktMakrMinQty,AddtlInf,UpdDt,DelFlg,SpclExDt,Xchg,UnqPdctIdr,SctyTp,TickSz,Rsvd01,Sts,ExDvddDt,ExBnsDt,ExRghtsDt,FinInstrmTp,InstrmTp,TradgPrtd,BuyBckInd,TradToTradInd,Indx,IndxInstrm,FinInstrmAttrbts,MinLot,UndrlygInstrmAsstClss,UndrlygInstrm,UndrlygFinInstrmId,BlckDealAllwdFlg,InstrmNm,MktTpAndId,UnitOfMeasr,PricQtQty,PricRgTp,MaxPric,MinPric,SttlmMtd,InitlMrgnTp,BuyInitlMrgnRate,IssePric,MaxSnglTxnQty,MaxSnglTxnVal,AsstClss,PricNmrtr,Spcfctn,PricDnmtr,GnlNmrtr,GnlDnmtr,LotNmrtr,LotDnmtr,DcmlstnPric,SrsSttlmTp,FreeFltCptl,SellInitlMrgnRate,RatgDtls,FinInstrmClssfctn,SpclMrgnTp,BuySpclMrgnRat,SellSpclMrgnRat,PreOpnAllwdFlg,ClssfctnTp,MtchgCrit,ValMtd,SLBMElgblty,Sgmt,Ccy,SttlmCcy,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07
953896,832HDFCB26,F,HDFCB-8.32%-04-05-26-PVT,INE040A08468,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953899,805NTPC26,F,NTPC-8.05%-05-05-26-PVT,INE733E07KA6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953957,835HDFCB26,F,HDFCB-8.35%-13-5-26-PVT,INE040A08500,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953965,9SCL26,F,SCL-9%-8-5-26-PVT,INE148I07EO2,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953988,845HDFCB26,F,HDFCB-8.45%-18-05-26-PVT,INE040A08542,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954040,810NTPC26,F,NTPC-8.10%-27-5-26-PVT,INE733E07KC2,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954041,810NTPC31,F,NTPC-8.10%-27-5-31-PVT,INE733E07KD0,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954048,85ABL26,F,ABL-8.50%-27-5-26-PVT,INE238A08393,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954056,9SCL26C,F,SCL-9%-29-05-26-PVT,INE148I07ES3,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954058,844HDFCB26,F,HDFCB-8.44%-01-06-26-PVT,INE040A08617,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954131,9SCFL26A,F,SCL-9.00%-5-6-26-PVT,INE148I07EW5,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954185,846HDFCB26,F,HDFCB-8.46%-15-6-26-PVT,INE040A08757,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954231,846HDFC26A,F,HDFCB-8.46%-24-6-26-PVT,INE040A08AA3,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954264,920BOM26,F,BOM-9.20%-27-09-26-PVT,INE457A08035,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954310,930SCL26,F,SCL-9.30%-29-6-26-PVT,INE148I08215,10,10000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954311,9SCL26A,F,SCL-9%-30-6-26-PVT,INE148I07FG5,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954464,890SCL26,F,SCL-8.90%-22-07-26-PVT,INE148I07FJ9,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954665,763PFCL26,F,PFCL-7.63%-14-08-26-PVT,INE134E08II2,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954696,790HDFCB26,F,HDFCB-7.90%-24-08-26-PVT,INE040A08484,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954707,962PTCIF25,F,PTCIFS-9.62%-28-5-25-PVT,INE560K07128,1,34000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954720,813PGCIL24,F,PGCIL-8.13%-25-4-21-PVT,INE752E07NQ6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954721,813PGCIL26,F,PGCIL-8.13%-25-4-26-PVT,INE752E07NS2,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954722,813PGCIL27,F,PGCIL-8.13%-25-4-27-PVT,INE752E07NT0,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954723,813PGCIL28,F,PGCIL-8.13%-25-4-28-PVT,INE752E07NU8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954724,813PGCIL29,F,PGCIL-8.13%-25-4-29-PVT,INE752E07NV6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954725,813PGCIL30,F,PGCIL-8.13%-25-4-30-PVT,INE752E07NW4,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954726,813PGCIL31,F,PGCIL-8.13%-25-4-31-PVT,INE752E07NX2,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954728,813PGCIL25,F,PGCIL-8.13%-25-4-25-PVT,INE752E07NR4,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954730,797PGCIL26,F,PGCIL-7.97%-15-7-26-PVT,INE752E07NZ7,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-8,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954731,797PGCIL31,F,PGCIL-7.97%-15-7-31-PVT,INE752E07OA8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954741,758NTPC26,F,NTPC-7.58%-23-08-26-PVT,INE733E07KE8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954795,845ICICI25,F,ICICI-8.45%-31-03-25-PVT,INE090A08TS0,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954796,840ICICI26,F,ICICI-8.40%-13-05-26-PVT,INE090A08TT8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954797,925ICICI24,F,ICICI-9.25%-04-09-24-PVT,INE090A08TO9,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954875,747NTPC26,F,NTPC-7.47%-16-9-26-PVT,INE733E07KF5,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954921,795HDFC26,F,HDFCBANK-7.95%-21-9-26-PVT,INE040A08369,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954922,756PFCL26,F,PFC-7.56%-16-9-26-PVT,INE134E08IK8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954989,755PFCL26A,F,PFC-7.55%-25-9-26-PVT,INE134E08IL6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955089,759THDC26,F,THDC-7.59%-3-10-26-PVT,INE812V07013,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955183,749NTPC31,F,NTPC-7.49%-7-11-31-PVT,INE733E07KG3,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955229,752REC26,F,REC-7.52%-7-11-26-PVT,INE020B08AA3,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955251,772HDFCB26,F,HDFCB-7.72%-18-11-26-PVT,INE040A08450,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955282,784ABL26,F,ABL-7.84%-23-11-26-PVT,INE238A08419,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955431,737NTPC31,F,NTPC-7.37%-14-12-31-PVT,INE733E07KI9,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955442,755PGCIL31,F,PGCIL-7.55%-21-9-31-PVT,INE752E07OB6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955443,736PGCIL26,F,PGCIL-7.36%-18-10-26-PVT,INE752E07OC4,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955484,754REC26,F,RRCL-7.54%-30-12-2026-PVT,INE020B08AC9,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955512,85SFL26,F,SFL-8.50%-29-12-26-PVT,INE721A08CX6,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955561,723PFCL27,F,PFCL-7.23%-5-1-27-PVT,INE134E08IO0,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955584,71PFCL27,F,PFC-7.10%-11-1-27-PVT,INE134E08IP7,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955610,718PFCL27,F,PFC-7.18%-20-1-17-PVT,INE134E08IR3,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955697,722IREDA27,F,IREDAL-7.22%-6-2-27-PVT,INE202E08011,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955770,897UPPCL25,F,UPPCL-8.97%-14-2-25-PVT,INE540P07087,1,50000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955784,76PFCL27,F,PFC-7.60%-20-2-27-PVT,INE134E08IT9,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955805,76IREDA27,F,IREDA-7.60%-23-2-27-PVT,INE202E08029,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955858,785IREDA27,F,IREDA-7.85%-6-3-27-PVT,INE202E08037,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955882,789PGCIL27,F,PGCIL-7.89%-9-3-27-PVT,INE752E07OE0,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955902,795REC27,F,REC-7.95%-12-3-27-PVT,INE020B08AH8,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955986,775PFCL27,F,PFC-7.75%-22-03-27-PVT,INE134E08IX1,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955992,1108HDFC27,F,HDFCB-11.08%-27-03-27-PVT,INE040A08567,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955999,783IRFC27,F,IRFC-7.83%-21-03-27-PVT,INE053F07983,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-7,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956092,835NICL27,F,NICL-8.95%-26-03-27-PVT,INE168X08014,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956136,812IREDA27,F,IREDA-8.12%-24-03-27-PVT,INE202E07245,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956143,805IREDA27,F,IREDA-8.05%-29-3-27-PVT,INE202E07252,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956177,150HDFCB27,F,HDFCB-1.50%-13-4-27-PVT,INE040A08492,1,1000000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956310,917FEL22A,F,FEL-9.17%-16-5-22-PVT,INE623B07578,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956311,928FEL24B,F,FEL-9.28%-16-5-24-PVT,INE623B07586,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956313,8ILFS20,F,ILFS-8%-11-5-20-PVT,INE871D07PU3,1000,100000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956314,806ILFS22,F,ILFS-8.06%-11-5-22-PVT,INE871D07PV1,1000,100000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956315,809ILFS24,F,ILFS-8.09%-10-5-24-PVT,INE871D07PW9,1000,100000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,S,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956321,1025ECL99,F,ECL-10.25%-PERPETUAL-PVT,INE804I08734,1,100000000,DB,0.01,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-9,D,0.01,N,A,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
